,진료년도,상병구분,시도,SIGUNGU_NM,SIGUNGU_CD,성별,연령군,환자수,입내원일수,요양급여비용총액
10495,2023,불면증,경북,안동시,37040,남,10~19세,0,0,0
10496,2023,불면증,경북,안동시,37040,남,20~29세,52,137,3201410
10497,2023,불면증,경북,안동시,37040,남,30~39세,70,252,5703310
10498,2023,불면증,경북,안동시,37040,남,40~49세,137,450,9344650
10499,2023,불면증,경북,안동시,37040,남,50~59세,139,463,10448070
10500,2023,불면증,경북,안동시,37040,남,60~69세,223,826,22990570
10501,2023,불면증,경북,안동시,37040,남,70~79세,185,681,19387800
10502,2023,불면증,경북,안동시,37040,남,80~89세,129,453,11458040
10503,2023,불면증,경북,안동시,37040,남,90~99세,10,104,6089190
10504,2023,불면증,경북,안동시,37040,남,100세 이상,0,0,0
10505,2023,불면증,경북,안동시,37040,여,0~9세,0,0,0
10506,2023,불면증,경북,안동시,37040,여,10~19세,0,0,0
10507,2023,불면증,경북,안동시,37040,여,20~29세,65,164,3455100
10508,2023,불면증,경북,안동시,37040,여,30~39세,96,372,8723930
10509,2023,불면증,경북,안동시,37040,여,40~49세,238,959,19717810
10510,2023,불면증,경북,안동시,37040,여,50~59세,257,797,21505080
10511,2023,불면증,경북,안동시,37040,여,60~69세,312,930,27488260
10512,2023,불면증,경북,안동시,37040,여,70~79세,208,659,18109000
10513,2023,불면증,경북,안동시,37040,여,80~89세,153,410,13643350
10514,2023,불면증,경북,안동시,37040,여,90~99세,17,56,700640
10515,2023,불면증,경북,안동시,37040,여,100세 이상,0,0,0
10516,2023,불면증,경북,영주시,37060,남,0~9세,0,0,0
10517,2023,불면증,경북,영주시,37060,남,10~19세,0,0,0
10518,2023,불면증,경북,영주시,37060,남,20~29세,23,75,1913990
10519,2023,불면증,경북,영주시,37060,남,30~39세,36,183,6210000
10520,2023,불면증,경북,영주시,37060,남,40~49세,78,328,8873060
10521,2023,불면증,경북,영주시,37060,남,50~59세,89,264,6779830
10522,2023,불면증,경북,영주시,37060,남,60~69세,186,865,26144700
10523,2023,불면증,경북,영주시,37060,남,70~79세,188,760,20675810
10524,2023,불면증,경북,영주시,37060,남,80~89세,131,555,13350160
10525,2023,불면증,경북,영주시,37060,남,90~99세,0,0,0
10526,2023,불면증,경북,영주시,37060,남,100세 이상,0,0,0
10527,2023,불면증,경북,영주시,37060,여,0~9세,0,0,0
10528,2023,불면증,경북,영주시,37060,여,10~19세,0,0,0
10529,2023,불면증,경북,영주시,37060,여,20~29세,24,84,2759580
10530,2023,불면증,경북,영주시,37060,여,30~39세,70,208,4901720
10531,2023,불면증,경북,영주시,37060,여,40~49세,118,528,15374220
10532,2023,불면증,경북,영주시,37060,여,50~59세,170,671,20395630
10533,2023,불면증,경북,영주시,37060,여,60~69세,246,888,25639400
10534,2023,불면증,경북,영주시,37060,여,70~79세,182,685,18772550
10535,2023,불면증,경북,영주시,37060,여,80~89세,132,459,10661270
10536,2023,불면증,경북,영주시,37060,여,90~99세,20,40,504180
10537,2023,불면증,경북,영주시,37060,여,100세 이상,0,0,0
10538,2023,불면증,경북,영천시,37070,남,0~9세,0,0,0
10539,2023,불면증,경북,영천시,37070,남,10~19세,0,0,0
10540,2023,불면증,경북,영천시,37070,남,20~29세,13,38,771920
10541,2023,불면증,경북,영천시,37070,남,30~39세,42,193,3237960
10542,2023,불면증,경북,영천시,37070,남,40~49세,63,280,4707730
10543,2023,불면증,경북,영천시,37070,남,50~59세,102,323,6230450
10544,2023,불면증,경북,영천시,37070,남,60~69세,197,786,19057890
10545,2023,불면증,경북,영천시,37070,남,70~79세,186,731,15367110
10546,2023,불면증,경북,영천시,37070,남,80~89세,102,361,5816390
10547,2023,불면증,경북,영천시,37070,남,90~99세,10,37,553230
10548,2023,불면증,경북,영천시,37070,남,100세 이상,0,0,0
10549,2023,불면증,경북,영천시,37070,여,0~9세,0,0,0
10550,2023,불면증,경북,영천시,37070,여,10~19세,0,0,0
10551,2023,불면증,경북,영천시,37070,여,20~29세,17,32,530140
10552,2023,불면증,경북,영천시,37070,여,30~39세,57,256,4340370
10553,2023,불면증,경북,영천시,37070,여,40~49세,116,520,8007350
10554,2023,불면증,경북,영천시,37070,여,50~59세,180,575,10477290
10555,2023,불면증,경북,영천시,37070,여,60~69세,249,800,13377130
10556,2023,불면증,경북,영천시,37070,여,70~79세,234,941,19739360
10557,2023,불면증,경북,영천시,37070,여,80~89세,172,786,13029230
10558,2023,불면증,경북,영천시,37070,여,90~99세,21,95,2766020
10559,2023,불면증,경북,영천시,37070,여,100세 이상,0,0,0
10560,2023,불면증,경북,포항남구,37011,남,0~9세,0,0,0
10561,2023,불면증,경북,포항남구,37011,남,10~19세,0,0,0
10562,2023,불면증,경북,포항남구,37011,남,20~29세,54,149,6078880
10563,2023,불면증,경북,포항남구,37011,남,30~39세,90,313,12384910
10564,2023,불면증,경북,포항남구,37011,남,40~49세,160,563,16277920
10565,2023,불면증,경북,포항남구,37011,남,50~59세,252,833,21238250
10566,2023,불면증,경북,포항남구,37011,남,60~69세,335,1201,29065860
10567,2023,불면증,경북,포항남구,37011,남,70~79세,232,783,17945890
10568,2023,불면증,경북,포항남구,37011,남,80~89세,93,386,8662330
10569,2023,불면증,경북,포항남구,37011,남,90~99세,0,0,0
10570,2023,불면증,경북,포항남구,37011,남,100세 이상,0,0,0
10571,2023,불면증,경북,포항남구,37011,여,0~9세,0,0,0
10572,2023,불면증,경북,포항남구,37011,여,10~19세,0,0,0
10573,2023,불면증,경북,포항남구,37011,여,20~29세,68,145,5413050
10574,2023,불면증,경북,포항남구,37011,여,30~39세,132,454,11484510
10575,2023,불면증,경북,포항남구,37011,여,40~49세,241,946,29594410
10576,2023,불면증,경북,포항남구,37011,여,50~59세,377,1176,29656290
10577,2023,불면증,경북,포항남구,37011,여,60~69세,476,1612,41270180
10578,2023,불면증,경북,포항남구,37011,여,70~79세,288,940,28117410
10579,2023,불면증,경북,포항남구,37011,여,80~89세,142,550,14389970
10580,2023,불면증,경북,포항남구,37011,여,90~99세,15,61,1190720
10581,2023,불면증,경북,포항남구,37011,여,100세 이상,0,0,0
10582,2023,불면증,경북,포항북구,37012,남,0~9세,0,0,0
10583,2023,불면증,경북,포항북구,37012,남,10~19세,0,0,0
10584,2023,불면증,경북,포항북구,37012,남,20~29세,78,297,15138750
10585,2023,불면증,경북,포항북구,37012,남,30~39세,136,521,16409850
10586,2023,불면증,경북,포항북구,37012,남,40~49세,202,817,25116930
10587,2023,불면증,경북,포항북구,37012,남,50~59세,345,1255,40326480
10588,2023,불면증,경북,포항북구,37012,남,60~69세,492,2243,71640240
10589,2023,불면증,경북,포항북구,37012,남,70~79세,486,2339,76595290
10590,2023,불면증,경북,포항북구,37012,남,80~89세,226,1071,30756620
10591,2023,불면증,경북,포항북구,37012,남,90~99세,20,50,1114720
10592,2023,불면증,경북,포항북구,37012,남,100세 이상,0,0,0
10593,2023,불면증,경북,포항북구,37012,여,0~9세,0,0,0
10594,2023,불면증,경북,포항북구,37012,여,10~19세,12,21,1285800
10595,2023,불면증,경북,포항북구,37012,여,20~29세,82,296,14516430
10596,2023,불면증,경북,포항북구,37012,여,30~39세,183,756,21455200
10597,2023,불면증,경북,포항북구,37012,여,40~49세,354,1682,44579100
10598,2023,불면증,경북,포항북구,37012,여,50~59세,554,2178,64666070
10599,2023,불면증,경북,포항북구,37012,여,60~69세,798,3387,102761830
10600,2023,불면증,경북,포항북구,37012,여,70~79세,534,2447,76466760
10601,2023,불면증,경북,포항북구,37012,여,80~89세,277,1363,38467960
10602,2023,불면증,경북,포항북구,37012,여,90~99세,24,153,2944130
10603,2023,불면증,경북,포항북구,37012,여,100세 이상,0,0,0
10604,2023,불면증,경북,문경시,37090,남,0~9세,0,0,0
10605,2023,불면증,경북,문경시,37090,남,10~19세,0,0,0
10606,2023,불면증,경북,문경시,37090,남,20~29세,15,60,1246570
10607,2023,불면증,경북,문경시,37090,남,30~39세,36,133,3442650
10608,2023,불면증,경북,문경시,37090,남,40~49세,41,144,3882450
10609,2023,불면증,경북,문경시,37090,남,50~59세,78,219,4824540
10610,2023,불면증,경북,문경시,37090,남,60~69세,117,342,8380600
10611,2023,불면증,경북,문경시,37090,남,70~79세,120,452,15139570
10612,2023,불면증,경북,문경시,37090,남,80~89세,77,328,9427710
10613,2023,불면증,경북,문경시,37090,남,90~99세,0,0,0
10614,2023,불면증,경북,문경시,37090,남,100세 이상,0,0,0
10615,2023,불면증,경북,문경시,37090,여,0~9세,0,0,0
10616,2023,불면증,경북,문경시,37090,여,10~19세,0,0,0
10617,2023,불면증,경북,문경시,37090,여,20~29세,11,45,821770
10618,2023,불면증,경북,문경시,37090,여,30~39세,29,106,2140980
10619,2023,불면증,경북,문경시,37090,여,40~49세,81,317,6480440
10620,2023,불면증,경북,문경시,37090,여,50~59세,113,250,4795530
10621,2023,불면증,경북,문경시,37090,여,60~69세,164,470,11485510
10622,2023,불면증,경북,문경시,37090,여,70~79세,137,390,7334990
10623,2023,불면증,경북,문경시,37090,여,80~89세,89,283,5968210
10624,2023,불면증,경북,문경시,37090,여,90~99세,16,47,641330
10625,2023,불면증,경북,문경시,37090,여,100세 이상,0,0,0
10626,2023,불면증,경북,상주시,37080,남,0~9세,0,0,0
10627,2023,불면증,경북,상주시,37080,남,10~19세,0,0,0
10628,2023,불면증,경북,상주시,37080,남,20~29세,13,21,452570
10629,2023,불면증,경북,상주시,37080,남,30~39세,29,81,1455610
10630,2023,불면증,경북,상주시,37080,남,40~49세,51,151,3102160
10631,2023,불면증,경북,상주시,37080,남,50~59세,81,192,3763520
10632,2023,불면증,경북,상주시,37080,남,60~69세,147,336,6068940
10633,2023,불면증,경북,상주시,37080,남,70~79세,158,455,8602510
10634,2023,불면증,경북,상주시,37080,남,80~89세,94,327,5637340
10635,2023,불면증,경북,상주시,37080,남,90~99세,0,0,0
10636,2023,불면증,경북,상주시,37080,남,100세 이상,0,0,0
10637,2023,불면증,경북,상주시,37080,여,0~9세,0,0,0
10638,2023,불면증,경북,상주시,37080,여,10~19세,0,0,0
10639,2023,불면증,경북,상주시,37080,여,20~29세,11,32,458400
10640,2023,불면증,경북,상주시,37080,여,30~39세,24,66,1004830
10641,2023,불면증,경북,상주시,37080,여,40~49세,62,397,24125440
10642,2023,불면증,경북,상주시,37080,여,50~59세,110,266,5324620
10643,2023,불면증,경북,상주시,37080,여,60~69세,173,473,9489230
10644,2023,불면증,경북,상주시,37080,여,70~79세,132,350,6228560
10645,2023,불면증,경북,상주시,37080,여,80~89세,110,314,6738940
10646,2023,불면증,경북,상주시,37080,여,90~99세,16,38,761980
10647,2023,불면증,경북,상주시,37080,여,100세 이상,0,0,0
10648,2023,불면증,경북,경산시,37100,남,0~9세,0,0,0
10649,2023,불면증,경북,경산시,37100,남,10~19세,20,32,1077070
10650,2023,불면증,경북,경산시,37100,남,20~29세,236,490,12947100
10651,2023,불면증,경북,경산시,37100,남,30~39세,224,633,15518350
10652,2023,불면증,경북,경산시,37100,남,40~49세,285,1022,23498990
10653,2023,불면증,경북,경산시,37100,남,50~59세,325,1254,27008420
10654,2023,불면증,경북,경산시,37100,남,60~69세,414,1399,35622930
10655,2023,불면증,경북,경산시,37100,남,70~79세,399,1443,39269040
10656,2023,불면증,경북,경산시,37100,남,80~89세,238,906,18929390
10657,2023,불면증,경북,경산시,37100,남,90~99세,16,42,813970
10658,2023,불면증,경북,경산시,37100,남,100세 이상,0,0,0
10659,2023,불면증,경북,경산시,37100,여,0~9세,0,0,0
10660,2023,불면증,경북,경산시,37100,여,10~19세,32,46,971630
10661,2023,불면증,경북,경산시,37100,여,20~29세,327,685,16686810
10662,2023,불면증,경북,경산시,37100,여,30~39세,325,925,25110760
10663,2023,불면증,경북,경산시,37100,여,40~49세,447,1795,41565070
10664,2023,불면증,경북,경산시,37100,여,50~59세,644,2211,51715840
10665,2023,불면증,경북,경산시,37100,여,60~69세,659,2115,54107890
10666,2023,불면증,경북,경산시,37100,여,70~79세,488,1743,37244640
10667,2023,불면증,경북,경산시,37100,여,80~89세,317,1055,22091260
10668,2023,불면증,경북,경산시,37100,여,90~99세,50,201,3113490
10669,2023,불면증,경북,경산시,37100,여,100세 이상,0,0,0
10670,2023,불면증,경남,거창군,38590,남,0~9세,0,0,0
10671,2023,불면증,경남,거창군,38590,남,10~19세,0,0,0
10672,2023,불면증,경남,거창군,38590,남,20~29세,15,54,1156380
10673,2023,불면증,경남,거창군,38590,남,30~39세,23,71,2217240
10674,2023,불면증,경남,거창군,38590,남,40~49세,51,194,6105190
10675,2023,불면증,경남,거창군,38590,남,50~59세,92,302,10227010
10676,2023,불면증,경남,거창군,38590,남,60~69세,159,631,17568440
10677,2023,불면증,경남,거창군,38590,남,70~79세,131,483,15609310
10678,2023,불면증,경남,거창군,38590,남,80~89세,88,367,8281630
10679,2023,불면증,경남,거창군,38590,남,90~99세,12,33,440950
10680,2023,불면증,경남,거창군,38590,남,100세 이상,0,0,0
10681,2023,불면증,경남,거창군,38590,여,0~9세,0,0,0
10682,2023,불면증,경남,거창군,38590,여,10~19세,0,0,0
10683,2023,불면증,경남,거창군,38590,여,20~29세,14,32,926350
10684,2023,불면증,경남,거창군,38590,여,30~39세,41,126,2972770
10685,2023,불면증,경남,거창군,38590,여,40~49세,84,542,12270740
10686,2023,불면증,경남,거창군,38590,여,50~59세,135,481,13227200
10687,2023,불면증,경남,거창군,38590,여,60~69세,181,634,18137990
10688,2023,불면증,경남,거창군,38590,여,70~79세,126,397,11903610
10689,2023,불면증,경남,거창군,38590,여,80~89세,120,392,8434030
10690,2023,불면증,경남,거창군,38590,여,90~99세,18,51,853520
10691,2023,불면증,경남,거창군,38590,여,100세 이상,0,0,0
10692,2023,불면증,경남,고성군,32600,남,0~9세,0,0,0
10693,2023,불면증,경남,고성군,38540,남,0~9세,0,0,0
10694,2023,불면증,경남,고성군,32600,남,10~19세,0,0,0
10695,2023,불면증,경남,고성군,38540,남,10~19세,0,0,0
10696,2023,불면증,경남,고성군,32600,남,20~29세,0,0,0
10697,2023,불면증,경남,고성군,38540,남,20~29세,0,0,0
10698,2023,불면증,경남,고성군,32600,남,30~39세,10,37,602280
10699,2023,불면증,경남,고성군,38540,남,30~39세,10,37,602280
10700,2023,불면증,경남,고성군,32600,남,40~49세,30,126,2117890
10701,2023,불면증,경남,고성군,38540,남,40~49세,30,126,2117890
10702,2023,불면증,경남,고성군,32600,남,50~59세,37,86,1395150
10703,2023,불면증,경남,고성군,38540,남,50~59세,37,86,1395150
10704,2023,불면증,경남,고성군,32600,남,60~69세,52,136,1887700
10705,2023,불면증,경남,고성군,38540,남,60~69세,52,136,1887700
10706,2023,불면증,경남,고성군,32600,남,70~79세,60,220,3755730
10707,2023,불면증,경남,고성군,38540,남,70~79세,60,220,3755730
10708,2023,불면증,경남,고성군,32600,남,80~89세,48,168,2593820
10709,2023,불면증,경남,고성군,38540,남,80~89세,48,168,2593820
10710,2023,불면증,경남,고성군,32600,남,90~99세,0,0,0
10711,2023,불면증,경남,고성군,38540,남,90~99세,0,0,0
10712,2023,불면증,경남,고성군,32600,남,100세 이상,0,0,0
10713,2023,불면증,경남,고성군,38540,남,100세 이상,0,0,0
10714,2023,불면증,경남,고성군,32600,여,0~9세,0,0,0
10715,2023,불면증,경남,고성군,38540,여,0~9세,0,0,0
10716,2023,불면증,경남,고성군,32600,여,10~19세,0,0,0
10717,2023,불면증,경남,고성군,38540,여,10~19세,0,0,0
10718,2023,불면증,경남,고성군,32600,여,20~29세,0,0,0
10719,2023,불면증,경남,고성군,38540,여,20~29세,0,0,0
10720,2023,불면증,경남,고성군,32600,여,30~39세,11,31,448160
10721,2023,불면증,경남,고성군,38540,여,30~39세,11,31,448160
10722,2023,불면증,경남,고성군,32600,여,40~49세,27,77,1170500
10723,2023,불면증,경남,고성군,38540,여,40~49세,27,77,1170500
10724,2023,불면증,경남,고성군,32600,여,50~59세,54,159,2592630
10725,2023,불면증,경남,고성군,38540,여,50~59세,54,159,2592630
10726,2023,불면증,경남,고성군,32600,여,60~69세,64,184,3232320
10727,2023,불면증,경남,고성군,38540,여,60~69세,64,184,3232320
10728,2023,불면증,경남,고성군,32600,여,70~79세,57,154,2960960
10729,2023,불면증,경남,고성군,38540,여,70~79세,57,154,2960960
10730,2023,불면증,경남,고성군,32600,여,80~89세,43,128,2209500
10731,2023,불면증,경남,고성군,38540,여,80~89세,43,128,2209500
10732,2023,불면증,경남,고성군,32600,여,90~99세,0,0,0
10733,2023,불면증,경남,고성군,38540,여,90~99세,0,0,0
10734,2023,불면증,경남,고성군,32600,여,100세 이상,0,0,0
10735,2023,불면증,경남,고성군,38540,여,100세 이상,0,0,0
10736,2023,불면증,경남,남해군,38550,남,0~9세,0,0,0
10737,2023,불면증,경남,남해군,38550,남,10~19세,0,0,0
10738,2023,불면증,경남,남해군,38550,남,20~29세,0,0,0
10739,2023,불면증,경남,남해군,38550,남,30~39세,0,0,0
10740,2023,불면증,경남,남해군,38550,남,40~49세,19,46,754300
10741,2023,불면증,경남,남해군,38550,남,50~59세,31,89,1310710
10742,2023,불면증,경남,남해군,38550,남,60~69세,44,133,1852780
10743,2023,불면증,경남,남해군,38550,남,70~79세,41,82,1227140
10744,2023,불면증,경남,남해군,38550,남,80~89세,36,138,1972770
10745,2023,불면증,경남,남해군,38550,남,90~99세,0,0,0
10746,2023,불면증,경남,남해군,38550,남,100세 이상,0,0,0
10747,2023,불면증,경남,남해군,38550,여,0~9세,0,0,0
10748,2023,불면증,경남,남해군,38550,여,10~19세,0,0,0
10749,2023,불면증,경남,남해군,38550,여,20~29세,0,0,0
10750,2023,불면증,경남,남해군,38550,여,30~39세,12,26,441260
10751,2023,불면증,경남,남해군,38550,여,40~49세,20,35,573460
10752,2023,불면증,경남,남해군,38550,여,50~59세,58,151,2721980
10753,2023,불면증,경남,남해군,38550,여,60~69세,75,138,2227610
10754,2023,불면증,경남,남해군,38550,여,70~79세,72,169,2878410
10755,2023,불면증,경남,남해군,38550,여,80~89세,47,155,2442270
10756,2023,불면증,경남,남해군,38550,여,90~99세,0,0,0
10757,2023,불면증,경남,남해군,38550,여,100세 이상,0,0,0
10758,2023,불면증,경남,산청군,38570,남,0~9세,0,0,0
10759,2023,불면증,경남,산청군,38570,남,10~19세,0,0,0
10760,2023,불면증,경남,산청군,38570,남,20~29세,0,0,0
10761,2023,불면증,경남,산청군,38570,남,30~39세,0,0,0
10762,2023,불면증,경남,산청군,38570,남,40~49세,13,43,617970
10763,2023,불면증,경남,산청군,38570,남,50~59세,35,89,1281120
10764,2023,불면증,경남,산청군,38570,남,60~69세,56,148,2136590
10765,2023,불면증,경남,산청군,38570,남,70~79세,53,129,1915090
10766,2023,불면증,경남,산청군,38570,남,80~89세,38,119,1738720
10767,2023,불면증,경남,산청군,38570,남,90~99세,0,0,0
10768,2023,불면증,경남,산청군,38570,남,100세 이상,0,0,0
10769,2023,불면증,경남,산청군,38570,여,0~9세,0,0,0
10770,2023,불면증,경남,산청군,38570,여,10~19세,0,0,0
10771,2023,불면증,경남,산청군,38570,여,20~29세,0,0,0
10772,2023,불면증,경남,산청군,38570,여,30~39세,0,0,0
10773,2023,불면증,경남,산청군,38570,여,40~49세,23,103,1509730
10774,2023,불면증,경남,산청군,38570,여,50~59세,44,113,1700190
10775,2023,불면증,경남,산청군,38570,여,60~69세,48,100,1600880
10776,2023,불면증,경남,산청군,38570,여,70~79세,45,101,1467950
10777,2023,불면증,경남,산청군,38570,여,80~89세,72,315,4674880
10778,2023,불면증,경남,산청군,38570,여,90~99세,10,25,254800
10779,2023,불면증,경남,산청군,38570,여,100세 이상,0,0,0
10780,2023,불면증,경남,의령군,38510,남,0~9세,0,0,0
10781,2023,불면증,경남,의령군,38510,남,10~19세,0,0,0
10782,2023,불면증,경남,의령군,38510,남,20~29세,0,0,0
10783,2023,불면증,경남,의령군,38510,남,30~39세,0,0,0
10784,2023,불면증,경남,의령군,38510,남,40~49세,21,115,2403940
10785,2023,불면증,경남,의령군,38510,남,50~59세,29,95,1631490
10786,2023,불면증,경남,의령군,38510,남,60~69세,45,150,2119930
10787,2023,불면증,경남,의령군,38510,남,70~79세,39,160,2647560
10788,2023,불면증,경남,의령군,38510,남,80~89세,29,117,1874170
10789,2023,불면증,경남,의령군,38510,남,90~99세,0,0,0
10790,2023,불면증,경남,의령군,38510,남,100세 이상,0,0,0
10791,2023,불면증,경남,의령군,38510,여,0~9세,0,0,0
10792,2023,불면증,경남,의령군,38510,여,10~19세,0,0,0
10793,2023,불면증,경남,의령군,38510,여,20~29세,0,0,0
10794,2023,불면증,경남,의령군,38510,여,30~39세,11,61,2992150
10795,2023,불면증,경남,의령군,38510,여,40~49세,19,67,1028440
10796,2023,불면증,경남,의령군,38510,여,50~59세,32,164,2665710
10797,2023,불면증,경남,의령군,38510,여,60~69세,45,185,2944450
10798,2023,불면증,경남,의령군,38510,여,70~79세,48,138,3109430
10799,2023,불면증,경남,의령군,38510,여,80~89세,48,156,2608680
10800,2023,불면증,경남,의령군,38510,여,90~99세,0,0,0
10801,2023,불면증,경남,의령군,38510,여,100세 이상,0,0,0
10802,2023,불면증,경남,창녕군,38530,남,0~9세,0,0,0
10803,2023,불면증,경남,창녕군,38530,남,10~19세,0,0,0
10804,2023,불면증,경남,창녕군,38530,남,20~29세,0,0,0
10805,2023,불면증,경남,창녕군,38530,남,30~39세,15,53,1014840
10806,2023,불면증,경남,창녕군,38530,남,40~49세,29,124,6329340
10807,2023,불면증,경남,창녕군,38530,남,50~59세,56,196,2972420
10808,2023,불면증,경남,창녕군,38530,남,60~69세,91,306,7095160
10809,2023,불면증,경남,창녕군,38530,남,70~79세,81,319,5760770
10810,2023,불면증,경남,창녕군,38530,남,80~89세,61,251,4726250
10811,2023,불면증,경남,창녕군,38530,남,90~99세,0,0,0
10812,2023,불면증,경남,창녕군,38530,남,100세 이상,0,0,0
10813,2023,불면증,경남,창녕군,38530,여,0~9세,0,0,0
10814,2023,불면증,경남,창녕군,38530,여,10~19세,0,0,0
10815,2023,불면증,경남,창녕군,38530,여,20~29세,0,0,0
10816,2023,불면증,경남,창녕군,38530,여,30~39세,15,56,1292600
10817,2023,불면증,경남,창녕군,38530,여,40~49세,58,231,7063850
10818,2023,불면증,경남,창녕군,38530,여,50~59세,80,228,5419270
10819,2023,불면증,경남,창녕군,38530,여,60~69세,129,357,8154370
10820,2023,불면증,경남,창녕군,38530,여,70~79세,102,307,5565460
10821,2023,불면증,경남,창녕군,38530,여,80~89세,84,311,6327300
10822,2023,불면증,경남,창녕군,38530,여,90~99세,0,0,0
10823,2023,불면증,경남,창녕군,38530,여,100세 이상,0,0,0
10824,2023,불면증,경남,하동군,38560,남,0~9세,0,0,0
10825,2023,불면증,경남,하동군,38560,남,10~19세,0,0,0
10826,2023,불면증,경남,하동군,38560,남,20~29세,0,0,0
10827,2023,불면증,경남,하동군,38560,남,30~39세,0,0,0
10828,2023,불면증,경남,하동군,38560,남,40~49세,26,102,3028920
10829,2023,불면증,경남,하동군,38560,남,50~59세,40,138,2497430
10830,2023,불면증,경남,하동군,38560,남,60~69세,67,207,3406910
10831,2023,불면증,경남,하동군,38560,남,70~79세,59,236,4311950
10832,2023,불면증,경남,하동군,38560,남,80~89세,44,119,1706720
10833,2023,불면증,경남,하동군,38560,남,90~99세,0,0,0
10834,2023,불면증,경남,하동군,38560,남,100세 이상,0,0,0
10835,2023,불면증,경남,하동군,38560,여,0~9세,0,0,0
10836,2023,불면증,경남,하동군,38560,여,10~19세,0,0,0
10837,2023,불면증,경남,하동군,38560,여,20~29세,0,0,0
10838,2023,불면증,경남,하동군,38560,여,30~39세,12,35,494230
10839,2023,불면증,경남,하동군,38560,여,40~49세,23,89,1406940
10840,2023,불면증,경남,하동군,38560,여,50~59세,61,179,3126680
10841,2023,불면증,경남,하동군,38560,여,60~69세,73,197,4056920
10842,2023,불면증,경남,하동군,38560,여,70~79세,64,276,4702220
10843,2023,불면증,경남,하동군,38560,여,80~89세,58,138,2245140
10844,2023,불면증,경남,하동군,38560,여,90~99세,10,11,382850
10845,2023,불면증,경남,하동군,38560,여,100세 이상,0,0,0
10846,2023,불면증,경남,함안군,38520,남,0~9세,0,0,0
10847,2023,불면증,경남,함안군,38520,남,10~19세,0,0,0
10848,2023,불면증,경남,함안군,38520,남,20~29세,0,0,0
10849,2023,불면증,경남,함안군,38520,남,30~39세,21,34,569970
10850,2023,불면증,경남,함안군,38520,남,40~49세,19,51,807770
10851,2023,불면증,경남,함안군,38520,남,50~59세,60,186,4062840
10852,2023,불면증,경남,함안군,38520,남,60~69세,91,275,5353540
10853,2023,불면증,경남,함안군,38520,남,70~79세,93,373,6456180
10854,2023,불면증,경남,함안군,38520,남,80~89세,48,149,2739160
10855,2023,불면증,경남,함안군,38520,남,90~99세,0,0,0
10856,2023,불면증,경남,함안군,38520,남,100세 이상,0,0,0
10857,2023,불면증,경남,함안군,38520,여,0~9세,0,0,0
10858,2023,불면증,경남,함안군,38520,여,10~19세,0,0,0
10859,2023,불면증,경남,함안군,38520,여,20~29세,0,0,0
10860,2023,불면증,경남,함안군,38520,여,30~39세,10,26,400680
10861,2023,불면증,경남,함안군,38520,여,40~49세,28,133,1792130
10862,2023,불면증,경남,함안군,38520,여,50~59세,68,205,3189570
10863,2023,불면증,경남,함안군,38520,여,60~69세,103,303,5136530
10864,2023,불면증,경남,함안군,38520,여,70~79세,91,256,4761710
10865,2023,불면증,경남,함안군,38520,여,80~89세,91,225,4503490
10866,2023,불면증,경남,함안군,38520,여,90~99세,0,0,0
10867,2023,불면증,경남,함안군,38520,여,100세 이상,0,0,0
10868,2023,불면증,경남,함양군,38580,남,0~9세,0,0,0
10869,2023,불면증,경남,함양군,38580,남,10~19세,0,0,0
10870,2023,불면증,경남,함양군,38580,남,20~29세,0,0,0
10871,2023,불면증,경남,함양군,38580,남,30~39세,13,55,1046550
10872,2023,불면증,경남,함양군,38580,남,40~49세,20,37,841070
10873,2023,불면증,경남,함양군,38580,남,50~59세,48,181,3747090
10874,2023,불면증,경남,함양군,38580,남,60~69세,71,216,4367190
10875,2023,불면증,경남,함양군,38580,남,70~79세,83,291,8212320
10876,2023,불면증,경남,함양군,38580,남,80~89세,71,248,4351880
10877,2023,불면증,경남,함양군,38580,남,90~99세,10,33,603330
10878,2023,불면증,경남,함양군,38580,남,100세 이상,0,0,0
10879,2023,불면증,경남,함양군,38580,여,0~9세,0,0,0
10880,2023,불면증,경남,함양군,38580,여,10~19세,0,0,0
10881,2023,불면증,경남,함양군,38580,여,20~29세,0,0,0
10882,2023,불면증,경남,함양군,38580,여,30~39세,14,31,504830
10883,2023,불면증,경남,함양군,38580,여,40~49세,45,131,3441930
10884,2023,불면증,경남,함양군,38580,여,50~59세,64,194,3937610
10885,2023,불면증,경남,함양군,38580,여,60~69세,83,241,5966870
10886,2023,불면증,경남,함양군,38580,여,70~79세,90,293,7818190
10887,2023,불면증,경남,함양군,38580,여,80~89세,95,315,6296340
10888,2023,불면증,경남,함양군,38580,여,90~99세,18,43,532890
10889,2023,불면증,경남,함양군,38580,여,100세 이상,0,0,0
10890,2023,불면증,경남,합천군,38600,남,0~9세,0,0,0
10891,2023,불면증,경남,합천군,38600,남,10~19세,0,0,0
10892,2023,불면증,경남,합천군,38600,남,20~29세,0,0,0
10893,2023,불면증,경남,합천군,38600,남,30~39세,0,0,0
10894,2023,불면증,경남,합천군,38600,남,40~49세,27,103,1790450
10895,2023,불면증,경남,합천군,38600,남,50~59세,65,213,3536440
10896,2023,불면증,경남,합천군,38600,남,60~69세,81,257,4971320
10897,2023,불면증,경남,합천군,38600,남,70~79세,82,249,4280350
10898,2023,불면증,경남,합천군,38600,남,80~89세,82,286,4735180
